10002,19940510,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.25000,14.00000,14.00000,1100,0.056604,12.50000,14.00000,2999,1.5,1.5,14.00000,4,0.056604,0.005811,0.005698,0.002666,0.002535,0.008342
10002,19940511,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.00000,13.00000,13.00000,900,-0.071429,12.50000,14.00000,2999,1.5,1.5,13.00000,1,-0.071429,-0.009975,-0.010049,-0.005201,-0.005264,-0.010134
10002,19940512,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.019231,12.50000,14.00000,2999,1.5,1.5,,0,0.019231,0.003662,0.003615,0.002414,0.002390,0.005119
10002,19940513,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.25000,13.50000,13.25000,2200,0.000000,12.50000,14.00000,2999,1.5,1.5,13.50000,2,0.000000,0.000398,0.000373,0.000570,0.000559,0.000879
10002,19940516,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,12.50000,860,-0.056604,12.50000,14.00000,2999,1.5,1.5,14.00000,4,-0.056604,-0.001099,-0.001358,-0.003631,-0.003734,0.000788
10002,19940517,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.060000,12.50000,14.00000,2999,1.5,1.5,,0,0.060000,0.008063,0.007935,-0.000643,-0.000685,0.010979
10002,19940518,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.011023,0.010979,0.006366,0.006347,0.009613
10002,19940519,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.006051,0.006003,0.006329,0.006261,0.006150
10002,19940520,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,12.50000,12.50000,232,-0.056604,12.50000,14.00000,2999,1.5,1.5,12.50000,1,-0.056604,-0.001931,-0.001949,0.002450,0.002422,-0.003417
10002,19940523,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,14.00000,14.00000,14.00000,300,0.120000,12.50000,14.00000,2999,1.5,1.5,14.00000,1,0.120000,-0.002849,-0.002979,-0.000677,-0.000742,-0.003781
10002,19940524,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.25000,13.50000,13.25000,2200,-0.053571,12.50000,14.00000,2999,1.5,1.5,13.50000,2,-0.053571,0.003675,0.003510,0.002041,0.001926,0.003553
10002,19940525,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.002553,0.002315,0.001672,0.001552,0.003364
10002,19940526,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.002451,0.002441,0.002985,0.002969,0.001578
10002,19940527,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.001083,0.000904,0.003964,0.003899,0.000591
10002,19940531,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.25000,13.25000,13.25000,200,0.000000,12.50000,14.00000,2999,1.5,1.5,13.25000,1,0.000000,-0.001111,-0.001159,0.000710,0.000670,-0.001793
10002,19940601,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.002468,0.002405,0.000238,0.000198,0.002453
10002,19940602,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.001563,0.001384,0.004690,0.004667,0.000044
10002,19940603,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.004820,0.004784,0.003959,0.003946,0.005419
10002,19940606,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.000029,-0.000210,0.002816,0.002659,-0.002717
10002,19940607,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,14.00000,14.00000,14.00000,100,0.056604,12.50000,14.00000,2999,1.5,1.5,14.00000,1,0.056604,-0.002342,-0.002404,-0.002367,-0.002398,-0.001460
10002,19940608,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,-0.053571,12.50000,14.00000,2999,1.5,1.5,,0,-0.053571,-0.004229,-0.004245,-0.002129,-0.002155,-0.002510
10002,19940609,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.000317,-0.000134,0.000293,0.000045,0.001750
10002,19940610,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.002676,0.002662,0.004266,0.004212,0.001769
10002,19940613,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,19940601,,,,,19940701,19940617,0,60,602,1232,0.06000,0.00000,0.00000,,,,,,,1,3,4,4,12.50000,14.00000,-13.25000,0,0.004528,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.000596,0.000529,0.000449,0.000363,0.000937
10002,19940614,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.25000,13.25000,13.25000,200,0.000000,12.50000,14.00000,2999,1.5,1.5,13.25000,1,0.000000,0.005376,0.005301,0.001460,0.001363,0.007123
10002,19940615,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,-0.002873,-0.002913,0.000783,0.000761,-0.003806
10002,19940616,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,14.00000,14.00000,14.00000,724,0.056604,12.50000,14.00000,2999,1.5,1.5,14.00000,1,0.056604,0.001942,0.001889,0.000657,0.000641,0.002866
10002,19940617,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.00000,14.00000,14.00000,1250,0.000000,12.50000,14.00000,2999,1.5,1.5,13.00000,2,0.000000,-0.006474,-0.006482,-0.001447,-0.001468,-0.007534
10002,19940620,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,-0.053571,12.50000,14.00000,2999,1.5,1.5,,0,-0.053571,-0.009129,-0.009167,-0.010576,-0.010639,-0.006478
10002,19940621,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,-0.009213,-0.009231,-0.008551,-0.008577,-0.009089
10002,19940622,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,12.50000,12.50000,100,-0.056604,12.50000,14.00000,2999,1.5,1.5,12.50000,1,-0.056604,0.003563,0.003557,0.003631,0.003618,0.003877
10002,19940623,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.060000,12.50000,14.00000,2999,1.5,1.5,,0,0.060000,-0.008465,-0.008472,-0.006563,-0.006570,-0.007636
10002,19940624,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,13.25000,13.25000,13.25000,500,0.000000,12.50000,14.00000,2999,1.5,1.5,13.25000,1,0.000000,-0.013793,-0.014198,-0.009863,-0.010211,-0.015190
10002,19940627,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.008519,0.008400,0.000437,0.000357,0.010185
10002,19940628,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,-0.002428,-0.002607,-0.002253,-0.002289,-0.002772
10002,19940629,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.003717,0.003641,0.002115,0.002101,0.003497
10002,19940630,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,0,60,602,,,,,,,,,,,1,3,4,4,14.00000,14.00000,14.00000,100,0.056604,12.50000,14.00000,2999,1.5,1.5,14.00000,1,0.056604,-0.004663,-0.004700,0.008121,0.008106,-0.007506
10002,19940701,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,-0.053571,12.50000,14.00000,2999,1.5,1.5,,0,-0.053571,0.004416,0.004205,0.001082,0.000961,0.004344
10002,19940705,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,200,0.000000,12.50000,14.00000,2999,1.5,1.5,,1,0.000000,-0.000140,-0.000346,-0.002634,-0.002675,0.000381
10002,19940706,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,12.50000,12.50000,100,-0.056604,12.50000,14.00000,2999,1.5,1.5,12.50000,1,-0.056604,-0.000265,-0.000296,-0.000273,-0.000306,-0.000538
10002,19940707,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,14.00000,14.00000,14.00000,500,0.120000,12.50000,14.00000,2999,1.5,1.5,14.00000,1,0.120000,0.004909,0.004908,0.003747,0.003741,0.005043
10002,19940708,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,-0.053571,12.50000,14.00000,2999,1.5,1.5,,0,-0.053571,0.001876,0.001866,0.000896,0.000883,0.002609
10002,19940711,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,-0.002492,-0.002648,-0.000823,-0.001045,-0.003314
10002,19940712,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.001048,0.001015,0.002198,0.002134,-0.000246
10002,19940713,,11,3,6710,83623410,SABC,SOUTH ALABAMA BANCORPORATION INC,,SABC,,Q,A,R,7954,10399,3,6020,05978R10,,,,,,,,,60,602,,,,,,,,,,,,,,,12.50000,14.00000,-13.25000,0,0.000000,12.50000,14.00000,2999,1.5,1.5,,0,0.000000,0.003777,0.003772,0.005151,0.005142,0.001741
